molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL4084139,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC1=O,inactive,2518.9799999999973,-12.698039999999972,46.0,34.0,4.0
CHEMBL4063829,CC[C@H](C)[C@@H]1NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC1=O,active,2468.9639999999977,-12.600239999999982,45.0,33.0,6.716698771296451
CHEMBL4075783,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]1CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC(=O)[C@H](C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C1=O,inactive,2518.9799999999977,-12.698039999999967,46.0,34.0,4.133712660915805
CHEMBL4081818,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](C)NC1=O,active,2545.0619999999976,-10.644239999999979,45.0,33.0,7.657577319177793
CHEMBL4062018,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](CO)NC1=O,active,2468.9639999999986,-12.600239999999983,45.0,33.0,6.61261017366127
CHEMBL4074790,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC1=O,inactive,2517.051999999998,-11.126639999999973,45.0,33.0,4.0
CHEMBL4083770,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC1=O,active,2535.022999999997,-12.158139999999994,47.0,34.0,8.154901959985743
CHEMBL4070657,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC1=O,active,2533.006999999998,-12.307939999999988,46.0,34.0,7.455931955649724
CHEMBL4091553,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSCSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC1=O,active,2575.0879999999975,-11.629339999999987,46.0,34.0,7.920818753952375
CHEMBL4081270,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSCCSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC1=O,active,2589.114999999997,-11.586839999999986,46.0,34.0,7.200659450546418
CHEMBL4099289,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSCCCSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC1=O,active,2603.141999999997,-11.196739999999986,46.0,34.0,6.958607314841775
CHEMBL4089137,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSC2=C(SC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]3CCCN3C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc3ccc(O)cc3)NC(=O)[C@H](CO)NC1=O)C(=O)NC2=O,active,2656.1179999999963,-12.718839999999997,47.0,36.0,7.229147988357855
CHEMBL4060952,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSCc2ccccc2CSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC1=O,intermediate,2665.212999999996,-9.886639999999973,46.0,34.0,5.924453038607469
CHEMBL4466927,C=CC(=O)N1CCN(c2ncnc3c2CCN(c2cccc4ccccc24)C3)CC1,inactive,399.49800000000016,3.0271000000000017,0.0,5.0,4.795880017344075
CHEMBL4549643,C=CC(=O)N1CCN(c2ncnc3c2CCN(c2c(C)ccc4[nH]ncc24)C3)CC1,inactive,403.4900000000002,2.0586199999999995,1.0,6.0,4.795880017344075
CHEMBL4453071,C=CC(=O)N1CCN(c2ncnc3c2CCN(c2c(O)cccc2F)C3)CC1,inactive,383.42700000000013,1.7186,1.0,6.0,4.795880017344075
CHEMBL4453012,C=CC(=O)N1CCN(c2ncnc3c2CCN(c2cc(O)ccc2F)C3)CC1,inactive,383.42700000000013,1.7185999999999997,1.0,6.0,4.795880017344075
CHEMBL4457300,C=CC(=O)N1CCN(c2ncnc3c2CCN(c2cc(O)cc4ccccc24)C3)CC1,intermediate,415.4970000000002,2.7327000000000004,1.0,6.0,5.119186407719209
CHEMBL4540074,C=CC(=O)N1CCN(c2ncnc3c2CCN(c2cccc4ccc(O)cc24)C3)CC1,inactive,415.4970000000002,2.7327000000000012,1.0,6.0,4.795880017344075
CHEMBL4550990,C=CC(=O)N1CCN(c2nc(OCCN(C)C)nc3c2CCN(c2cc(O)cc4ccccc24)C3)CC1,intermediate,502.61900000000037,2.6731000000000007,1.0,8.0,5.721246399047171
CHEMBL4525173,C=CC(=O)N1CCN(c2nc(OCCCN(C)C)nc3c2CCN(c2cc(O)cc4ccccc24)C3)CC1,intermediate,516.6460000000003,3.063200000000001,1.0,8.0,5.823908740944319
CHEMBL4465028,C=CC(=O)N1CCN(c2nc(O[C@@H](C)CN(C)C)nc3c2CCN(c2cc(O)cc4ccccc24)C3)CC1,active,516.6460000000003,3.061600000000001,1.0,8.0,6.267606240177032
CHEMBL4456598,C=CC(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c2CCN(c2cc(O)cc4ccccc24)C3)CC1,active,528.6570000000002,3.205700000000002,1.0,8.0,7.154901959985743
CHEMBL4456598,C=CC(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c2CCN(c2cc(O)cc4ccccc24)C3)CC1,inactive,528.6570000000002,3.205700000000002,1.0,8.0,4.795880017344075
CHEMBL4456598,C=CC(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c2CCN(c2cc(O)cc4ccccc24)C3)CC1,inactive,528.6570000000002,3.205700000000002,1.0,8.0,4.795880017344075
CHEMBL4456598,C=CC(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c2CCN(c2cc(O)cc4ccccc24)C3)CC1,inactive,528.6570000000002,3.205700000000002,1.0,8.0,4.795880017344075
CHEMBL4456598,C=CC(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c2CCN(c2cc(O)cc4ccccc24)C3)CC1,active,528.6570000000002,3.205700000000002,1.0,8.0,7.318758762624412
CHEMBL4214264,C=CC(=O)N1CCN(c2ncnc3c(F)c(-c4c(O)cccc4F)c(Cl)cc23)CC1,active,430.84200000000016,3.768600000000003,1.0,5.0,6.027334407733889
CHEMBL4460786,C=CC(=O)N1CCN(c2nnc(-c3ccccc3)c3cc(-c4c(O)cccc4F)c(Cl)cc23)CC1,inactive,488.9500000000002,5.296500000000004,1.0,5.0,4.696803942579511
CHEMBL4476789,C=CC(=O)N1CCN(c2nnc(-c3ccccc3C)c3cc(-c4c(O)cccc4F)c(Cl)cc23)CC1,intermediate,502.97700000000026,5.604920000000005,1.0,5.0,5.243363891754152
CHEMBL4514914,C=CC(=O)N1CCN(c2nnc(-c3ccccc3Cl)c3cc(-c4c(O)cccc4F)c(Cl)cc23)CC1,intermediate,523.3950000000002,5.949900000000005,1.0,5.0,5.453457336521869
CHEMBL4515333,C=CC(=O)N1CCN(c2nnc(-c3ccccc3CC)c3cc(-c4c(O)cccc4F)c(Cl)cc23)CC1,active,517.0040000000002,5.8589000000000055,1.0,5.0,6.044312249686494
CHEMBL4466063,C=CC(=O)N1CCN(c2nnc(-c3ccccc3OC)c3cc(-c4c(O)cccc4F)c(Cl)cc23)CC1,intermediate,518.9760000000002,5.305100000000005,1.0,6.0,5.0385789059335515
CHEMBL4553629,C=CC(=O)N1CCN(c2nnc(-c3ccccc3C3CC3)c3cc(-c4c(O)cccc4F)c(Cl)cc23)CC1,intermediate,529.0150000000002,6.173900000000005,1.0,5.0,5.809668301829708
CHEMBL4460809,C=CC(=O)N1CCN(c2nnc(-c3ccccc3C(C)C)c3cc(-c4c(O)cccc4F)c(Cl)cc23)CC1,active,531.0310000000002,6.4199000000000055,1.0,5.0,6.165579296318468
CHEMBL4517656,C=CC(=O)N1CCN(c2nc(=O)n(-c3ccccc3C(C)C)c3cc(-c4c(O)cccc4F)c(Cl)cc23)CC1,active,547.0300000000001,5.508800000000006,1.0,6.0,6.995678626217358
CHEMBL4450657,C=CC(=O)N1CCN(c2nc(=O)n(-c3ccccc3C(C)C)c3nc(-c4c(O)cccc4F)c(Cl)cc23)[C@@H](C)C1,active,562.0450000000001,5.292300000000006,1.0,7.0,7.292429823902063
CHEMBL4549665,C=CC(=O)N1CCN(c2nc(=O)n(-c3ccccc3C3CC3)c3nc(-c4c(O)cccc4F)c(Cl)cc23)[C@@H](C)C1,active,560.0290000000001,5.046300000000005,1.0,7.0,6.647817481888637
CHEMBL4467413,C=CC(=O)N1CCN(c2nc(=O)n(-c3ccccc3C(C)(C)C)c3nc(-c4c(O)cccc4F)c(Cl)cc23)[C@@H](C)C1,active,576.0720000000001,5.466400000000006,1.0,7.0,6.931814138253839
CHEMBL4452137,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)cccc3C(C)C)c3nc(-c4c(O)cccc4F)c(Cl)cc23)[C@@H](C)C1,active,576.0720000000001,5.600720000000006,1.0,7.0,7.6020599913279625
CHEMBL4464232,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)cccc3CC)c3nc(-c4c(O)cccc4F)c(Cl)cc23)[C@@H](C)C1,active,562.0450000000001,5.039720000000004,1.0,7.0,6.896196279044043
CHEMBL4467518,C=CC(=O)N1CCN(c2nc(=O)n(-c3ncccc3C(C)C)c3nc(-c4c(O)cccc4F)c(Cl)cc23)[C@@H](C)C1,active,563.0330000000001,4.687300000000004,1.0,8.0,7.080921907623926
CHEMBL4528930,C=CC(=O)N1CCN(c2nc(=O)n(-c3ccnn3C(C)C)c3nc(-c4c(O)cccc4F)c(Cl)cc23)[C@@H](C)C1,active,552.0100000000002,3.9463000000000026,1.0,9.0,6.785156151952302
CHEMBL4573279,C=CC(=O)N1CCN(c2nc(=O)n(-c3scnc3C(C)C)c3nc(-c4c(O)cccc4F)c(Cl)cc23)[C@@H](C)C1,active,569.0620000000001,4.748800000000005,1.0,9.0,7.0915149811213505
CHEMBL4516179,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)cnn3C(C)C)c3nc(-c4c(O)cccc4F)c(Cl)cc23)[C@@H](C)C1,active,566.037,4.254720000000003,1.0,9.0,7.275724130399211
CHEMBL4458945,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)cccc3C)c3nc(-c4c(O)cccc4F)c(Cl)cc23)[C@@H](C)C1,active,548.0180000000001,4.785740000000004,1.0,7.0,6.51427857351842
CHEMBL4554946,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(CC)cccc3CC)c3nc(-c4c(O)cccc4F)c(Cl)cc23)[C@@H](C)C1,active,576.0720000000001,5.293700000000006,1.0,7.0,7.167491087293763
CHEMBL4588277,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C4CC4)ncnc3C3CC3)c3nc(-c4c(O)cccc4F)c(Cl)cc23)[C@@H](C)C1,active,602.0700000000002,4.713700000000004,1.0,9.0,7.468521082957745
CHEMBL4434842,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C(C)C)ncnc3C(C)C)c3nc(-c4c(O)cccc4F)c(Cl)cc23)[C@@H](C)C1,active,606.1020000000001,5.205700000000005,1.0,9.0,7.6777807052660805
CHEMBL4214264,C=CC(=O)N1CCN(c2ncnc3c(F)c(-c4c(O)cccc4F)c(Cl)cc23)CC1,active,430.84200000000016,3.768600000000003,1.0,5.0,6.080398976215889
CHEMBL4460786,C=CC(=O)N1CCN(c2nnc(-c3ccccc3)c3cc(-c4c(O)cccc4F)c(Cl)cc23)CC1,inactive,488.9500000000002,5.296500000000004,1.0,5.0,4.236572006437063
CHEMBL4476789,C=CC(=O)N1CCN(c2nnc(-c3ccccc3C)c3cc(-c4c(O)cccc4F)c(Cl)cc23)CC1,intermediate,502.97700000000026,5.604920000000005,1.0,5.0,5.47755576649368
CHEMBL4514914,C=CC(=O)N1CCN(c2nnc(-c3ccccc3Cl)c3cc(-c4c(O)cccc4F)c(Cl)cc23)CC1,intermediate,523.3950000000002,5.949900000000005,1.0,5.0,5.452225294612178
CHEMBL4515333,C=CC(=O)N1CCN(c2nnc(-c3ccccc3CC)c3cc(-c4c(O)cccc4F)c(Cl)cc23)CC1,intermediate,517.0040000000002,5.8589000000000055,1.0,5.0,5.58838029403677
CHEMBL4466063,C=CC(=O)N1CCN(c2nnc(-c3ccccc3OC)c3cc(-c4c(O)cccc4F)c(Cl)cc23)CC1,intermediate,518.9760000000002,5.305100000000005,1.0,6.0,5.094204119632131
CHEMBL4553629,C=CC(=O)N1CCN(c2nnc(-c3ccccc3C3CC3)c3cc(-c4c(O)cccc4F)c(Cl)cc23)CC1,intermediate,529.0150000000002,6.173900000000005,1.0,5.0,5.145693958198919
CHEMBL4460809,C=CC(=O)N1CCN(c2nnc(-c3ccccc3C(C)C)c3cc(-c4c(O)cccc4F)c(Cl)cc23)CC1,intermediate,531.0310000000002,6.4199000000000055,1.0,5.0,5.7447274948966935
CHEMBL4517656,C=CC(=O)N1CCN(c2nc(=O)n(-c3ccccc3C(C)C)c3cc(-c4c(O)cccc4F)c(Cl)cc23)CC1,active,547.0300000000001,5.508800000000006,1.0,6.0,6.474955192963154
CHEMBL4517656,C=CC(=O)N1CCN(c2nc(=O)n(-c3ccccc3C(C)C)c3cc(-c4c(O)cccc4F)c(Cl)cc23)CC1,active,547.0300000000001,5.508800000000006,1.0,6.0,6.886056647693163
CHEMBL4456801,C=CC(=O)N1CCN(c2nc(=O)n(-c3ccccc3C(C)C)c3cc(-c4c(C)ccc5[nH]ncc45)c(Cl)cc23)CC1,active,567.0930000000001,5.848820000000006,1.0,6.0,8.096910013008056
CHEMBL4469638,C=CC(=O)N1CCN(c2nc(=O)n(-c3ccccc3C(C)C)c3cc(-c4ccccc4F)c(Cl)cc23)CC1,active,531.0310000000002,5.803200000000006,0.0,5.0,7.096910013008056
CHEMBL4465551,C=CC(=O)N1CCN(c2nc(=O)n(-c3ccccc3C(C)C)c3cc(-c4ccccc4F)c(Cl)cc23)[C@@H](C)C1,active,545.0580000000002,6.191700000000006,0.0,5.0,7.327902142064283
CHEMBL4454645,C=CC(=O)N1CCN(c2nc(=O)n(-c3ccccc3C(C)C)c3cc(-c4ccccc4Cl)c(Cl)cc23)[C@@H](C)C1,active,561.5130000000001,6.706000000000006,0.0,5.0,6.657577319177793
CHEMBL4438343,C=CC(=O)N1CCN(c2nc(=O)n(-c3ccccc3C(C)C)c3cc(-c4ccccc4C(F)(F)F)c(Cl)cc23)[C@@H](C)C1,active,595.065,7.071400000000006,0.0,5.0,6.354577730650908
CHEMBL4449810,C=CC(=O)N1CCN(c2nc(=O)n(-c3ccccc3C(C)C)c3cc(-c4c(O)cccc4F)c(Cl)cc23)[C@@H](C)C1,active,561.0570000000001,5.897300000000007,1.0,6.0,7.552841968657781
CHEMBL4439782,C=CC(=O)N1CCN(c2nc(=O)n(-c3ccccc3C(C)C)c3nc(-c4c(O)cccc4F)c(Cl)cc23)CC1,active,548.018,4.903800000000005,1.0,7.0,7.161150909262744
CHEMBL4450657,C=CC(=O)N1CCN(c2nc(=O)n(-c3ccccc3C(C)C)c3nc(-c4c(O)cccc4F)c(Cl)cc23)[C@@H](C)C1,active,562.0450000000001,5.292300000000006,1.0,7.0,7.356547323513812
CHEMBL4450519,C=CC(=O)N1CCN(c2nc(=O)n(-c3ccccc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)[C@@H](C)C1,active,546.0460000000002,5.586700000000006,0.0,6.0,7.180456064458132
CHEMBL4591772,C=CC(=O)N1CCN(c2nc(=O)n(-c3ccccc3C(C)C)c3nc(-c4ccccc4Cl)c(Cl)cc23)[C@@H](C)C1,active,562.5010000000001,6.101000000000006,0.0,6.0,7.251811972993799
CHEMBL4450041,C=CC(=O)N1CCN(c2nc(=O)n(-c3ccccc3C(C)C)c3nc(-c4ccccc4O)c(Cl)cc23)[C@@H](C)C1,active,544.0550000000002,5.153200000000005,1.0,7.0,6.835647144215563
CHEMBL4549665,C=CC(=O)N1CCN(c2nc(=O)n(-c3ccccc3C3CC3)c3nc(-c4c(O)cccc4F)c(Cl)cc23)[C@@H](C)C1,active,560.0290000000001,5.046300000000005,1.0,7.0,6.962573502059376
CHEMBL4467413,C=CC(=O)N1CCN(c2nc(=O)n(-c3ccccc3C(C)(C)C)c3nc(-c4c(O)cccc4F)c(Cl)cc23)[C@@H](C)C1,active,576.0720000000001,5.466400000000006,1.0,7.0,7.292429823902063
CHEMBL4452137,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)cccc3C(C)C)c3nc(-c4c(O)cccc4F)c(Cl)cc23)[C@@H](C)C1,active,576.0720000000001,5.600720000000006,1.0,7.0,7.552841968657781
CHEMBL4464232,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)cccc3CC)c3nc(-c4c(O)cccc4F)c(Cl)cc23)[C@@H](C)C1,active,562.0450000000001,5.039720000000004,1.0,7.0,7.6020599913279625
CHEMBL4467518,C=CC(=O)N1CCN(c2nc(=O)n(-c3ncccc3C(C)C)c3nc(-c4c(O)cccc4F)c(Cl)cc23)[C@@H](C)C1,active,563.0330000000001,4.687300000000004,1.0,8.0,7.275724130399211
CHEMBL4528930,C=CC(=O)N1CCN(c2nc(=O)n(-c3ccnn3C(C)C)c3nc(-c4c(O)cccc4F)c(Cl)cc23)[C@@H](C)C1,active,552.0100000000002,3.9463000000000026,1.0,9.0,6.661543506395395
CHEMBL4573279,C=CC(=O)N1CCN(c2nc(=O)n(-c3scnc3C(C)C)c3nc(-c4c(O)cccc4F)c(Cl)cc23)[C@@H](C)C1,active,569.0620000000001,4.748800000000005,1.0,9.0,7.200659450546418
CHEMBL4516179,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)cnn3C(C)C)c3nc(-c4c(O)cccc4F)c(Cl)cc23)[C@@H](C)C1,active,566.037,4.254720000000003,1.0,9.0,6.896196279044043
CHEMBL4458945,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)cccc3C)c3nc(-c4c(O)cccc4F)c(Cl)cc23)[C@@H](C)C1,active,548.0180000000001,4.785740000000004,1.0,7.0,6.701146923590294
CHEMBL4554946,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(CC)cccc3CC)c3nc(-c4c(O)cccc4F)c(Cl)cc23)[C@@H](C)C1,active,576.0720000000001,5.293700000000006,1.0,7.0,7.443697499232712
CHEMBL4588277,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C4CC4)ncnc3C3CC3)c3nc(-c4c(O)cccc4F)c(Cl)cc23)[C@@H](C)C1,active,602.0700000000002,4.713700000000004,1.0,9.0,7.443697499232712
CHEMBL4434842,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C(C)C)ncnc3C(C)C)c3nc(-c4c(O)cccc4F)c(Cl)cc23)[C@@H](C)C1,active,606.1020000000001,5.205700000000005,1.0,9.0,7.6020599913279625
CHEMBL4539214,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(Cl)cc23)[C@@H](C)C1,active,577.0600000000001,4.995720000000005,1.0,8.0,7.958607314841775
CHEMBL4578214,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C(C)C)ccnc3C)c3nc(-c4c(O)cccc4F)c(Cl)cc23)[C@@H](C)C1,active,577.0600000000001,4.995720000000005,1.0,8.0,7.187086643357144
CHEMBL4527861,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ncnc3C(C)C)c3nc(-c4c(O)cccc4F)c(Cl)cc23)[C@@H](C)C1,active,578.0480000000001,4.390720000000004,1.0,9.0,7.42021640338319
